Kaupunki;Puolue;Sukunimi;Etunimi;Vasemmisto;Liberaali;Vihreys
Helsinki;SDP;Malinen;Jouko;2;3,25;3,5
Helsinki;SDP;Marttila;Irma;2,5;2;3,5
Helsinki;SDP;Osman-Sovala;Zahra;1,75;2,75;3,5
Helsinki;SDP;Peiponen;Irma;2;2,75;3,5
Helsinki;SDP;Warto;Heta;1,5;2,5;3,5
Helsinki;KESK;Häkkinen;Tuire;2,5;3,5;3,5
Helsinki;VIHR;Ståhlberg;Pauliina;3,25;3,25;3,5
Helsinki;LIB YL;Sjöström;Kim;3,75;2,75;3,5
Helsinki;VIHR;Kuikka;Meeri;1,75;2,25;3,5
Helsinki;PIR;Kukkonen;Antti;1,25;1,75;3,5
Helsinki;PIR;Merikanto;Len;2;4,5;3,5
Helsinki;Köy;Kurkinen;Irene;1,5;2,5;3,5
Helsinki;SKP;Kauppinen-Saarikko;Merja;1,25;2,75;3,5
Helsinki;KOK;Ahonen;Johanna;4,25;3,25;4
Helsinki;KOK;Halme;Liisa;2;2,5;4
Helsinki;KOK;Hyvärinen;Maritta;2,25;4;4
Helsinki;KOK;Hälinen;Janne;4;3;4
Helsinki;KOK;Kokko;Kristiina;2,75;2;4
Helsinki;KOK;Korpinen;Sini;3,75;2,25;4
Helsinki;KOK;Laitasalo;Anni;3,75;3;4
Helsinki;KOK;Lamminperä;Jaana;4,25;3,25;4
Helsinki;KOK;Lehto-Peltomäki;Viivi;4,25;3,25;4
Helsinki;KOK;Luomanen;Raine;3,5;3,25;4
Helsinki;KOK;Meklin;Jaana;4;2,5;4
Helsinki;KOK;Mohamed;Saido;3,75;2,5;4
Helsinki;KOK;Mustajärvi;Liisa;2,25;3,75;4
Helsinki;KOK;Myllymäki;Birgitta;3,5;3;4
Helsinki;KOK;Männistö;Lasse;4;2,5;4
Helsinki;KOK;Niiranen;Matti;4,25;3,25;4
Helsinki;KOK;Nurmela;Tuomas;4,25;3,5;4
Helsinki;KOK;Närhinsalo;Timo;2,5;4,5;4
Helsinki;KOK;Pekkala;Maria;3,75;4,25;4
Helsinki;KOK;Peltola;Jani;4,75;3,25;4
Helsinki;KOK;Pillai;Balan;2;3,5;4
Helsinki;KOK;Ridanpää;Jussi;2,75;2,25;4
Helsinki;KOK;Rissanen;Laura;3,5;1,75;4
Helsinki;KOK;Ruhala;Heidi;4,25;3,5;4
Helsinki;KOK;Ruusuvuori;Leena;2;2;4
Helsinki;KOK;Simik;Laura;4,5;3;4
Helsinki;KOK;Sirviö;Tiia;4;3,5;4
Helsinki;KOK;Taivaloja;Tina;2,75;3,25;4
Helsinki;KOK;Waltari;Kalle;4;4,75;4
Helsinki;KOK;Öhman;Tuula;2,25;2,75;4
Helsinki;VAS;Mustafa;Binar;1;1,5;4
Helsinki;VAS;Lyytikäinen;Ville;2,75;3,25;4
Helsinki;VAS;Paulig;Outi;1;1,25;4
Helsinki;VAS;Porkola;Pilvi;1;1,75;4
Helsinki;VAS;Saari;Juhani;1,5;2,25;4
Helsinki;KD;Forsberg;Andreas;2,25;3,75;4
Helsinki;KD;Nahkala;Andrei;4;4;4
Helsinki;KD;Puusa;Arto;3,25;4,5;4
Helsinki;KD;Maanselkä;Asmo;2,25;4,5;4
Helsinki;KD;Kaislanen;Heikki;2,75;4;4
Helsinki;KD;Melander;Kaarlo;3;4,75;4
Helsinki;KD;Kuikanmäki;Kimmo;1,75;4;4
Helsinki;KD;Kurhinen;Juri;2;4;4
Helsinki;KD;Niemi;Tarja;2,75;4,75;4
Helsinki;KD;Taina;Niko;3;4,25;4
Helsinki;KD;Mäkinen;Päivi;3,5;3,5;4
Helsinki;KD;Plysjuk;Paula;3;4;4
Helsinki;KD;Mäkimattila;Sari;1,75;4;4
Helsinki;KD;Linjamaa;Suvi;1,75;3,75;4
Helsinki;KD;Heikkilä;Taina;3,25;5;4
Helsinki;KD;Vehosmaa;Timo;2;4,5;4
Helsinki;KD;Tepora;Tuulikki;2;3,25;4
Helsinki;KD;Anttila;Tuomas;1,75;3,5;4
Helsinki;SDP;Aaltonen;Valtteri;2;3,25;4
Helsinki;SDP;Hildén;Eero;2;2,75;4
Helsinki;SDP;Hämäläinen-Bister;Riitta;3;2,75;4
Helsinki;SDP;Ryhänen;Jani;1,5;1,75;4
Helsinki;SDP;Jalovaara;Ville;1,75;3,75;4
Helsinki;SDP;Köngäs;Otto;1,25;2,25;4
Helsinki;SDP;Lipponen;Päivi;2,5;3;4
Helsinki;SDP;Liskola;Erkki;2;4,75;4
Helsinki;SDP;Razmyar;Nasima;1,25;2,75;4
Helsinki;SDP;Rode;Jussi-Pekka;2,25;2,75;4
Helsinki;SDP;Selin;Ann;2,25;2;4
Helsinki;SDP;Tynkynniemi;Jussi;1;2,25;4
Helsinki;SDP;Salminen;Minna;1;1,75;4
Helsinki;STP;Paakkolanvaara;Liisa;1,75;3,5;4
Helsinki;STP;Valo;Britt-Marie;1,75;3,5;4
Helsinki;KESK;Airaksinen;Pekka;2,25;3,25;4
Helsinki;KESK;Anttinen;Pekka;3,5;4;4
Helsinki;KESK;Heikkinen;Tuula;1,75;2,75;4
Helsinki;KESK;Hämeenniemi;Mika;3;3;4
Helsinki;KESK;Ihanus;Jukka;1,75;3,5;4
Helsinki;KESK;Kaarre;Simo;2,75;2,5;4
Helsinki;KESK;Kause;Hanna-Maija;3;2,25;4
Helsinki;KESK;Kinnunen;Markus;3,5;3,25;4
Helsinki;KESK;Kolbe;Laura;2,75;2,75;4
Helsinki;KESK;Korvenmaa;Martti;2,5;3;4
Helsinki;KESK;Kähkönen;Tuula;2,75;3,5;4
Helsinki;KESK;Laaninen;Timo;2;3;4
Helsinki;KESK;Latikka;Timo;2,75;2,75;4
Helsinki;KESK;Lehtinen;Sanna;2;4,25;4
Helsinki;KESK;Malmberg;Jani;2,75;2,25;4
Helsinki;KESK;Miettinen;Ilkka;2;2,75;4
Helsinki;KESK;Mäkinen;Vesa-Matti;1,75;3;4
Helsinki;KESK;Määttälä;Pirkko;2;2,25;4
Helsinki;KESK;Nevanlinna;Raisa;2,25;1,75;4
Helsinki;KESK;Palanki;Pekka;3,25;3,75;4
Helsinki;KESK;Peltokorpi;Terhi;2;3;4
Helsinki;KESK;Rajavuori;Tapio;1,25;3,25;4
Helsinki;KESK;Rampal;Anil;1,75;2,75;4
Helsinki;KESK;Rantamaula;Ville-Veikko;3;3,25;4
Helsinki;KESK;Rautila;Esko;2,5;3,5;4
Helsinki;KESK;Rintanen;Lauri;3;3;4
Helsinki;KESK;Ruuskanen;Kristiina;1,75;2,25;4
Helsinki;KESK;Saarela;Olli;1,75;3,5;4
Helsinki;KESK;Santalainen;Alena;2,75;3,5;4
Helsinki;KESK;Sarlund;Juha;2;3;4
Helsinki;KESK;Vojnovic;Sonja;2,25;2;4
Helsinki;KESK;Vuorinen;Markku;2;4;4
Helsinki;PS;Ahonen;Kyösti;2,75;3;4
Helsinki;PS;Alkio;Petri;1;3,75;4
Helsinki;PS;Ekqvist;Marko;1,5;3,75;4
Helsinki;PS;El-Khouri;Elie;3;3,75;4
Helsinki;PS;Holappa;Kari;2,25;3,5;4
Helsinki;PS;Huru;Nina;2,5;3,25;4
Helsinki;PS;Hyttinen;Nuutti;3;4,25;4
Helsinki;PS;Keto;Jarmo;3,75;3;4
Helsinki;PS;Koponen;Riitta;3,5;4,5;4
Helsinki;PS;Kuusinen;Tuula;1,25;4,25;4
Helsinki;PS;Laxén;Tarja;2,5;3,75;4
Helsinki;PS;Lepistö;Timo;3,25;4,25;4
Helsinki;PS;Nyman;Marja;2,25;3;4
Helsinki;PS;Piilola;Sari;1,5;3,5;4
Helsinki;PS;Pikkarainen;Tiina;3,5;4,5;4
Helsinki;PS;Rantanen;Kai Petteri;1,25;5;4
Helsinki;PS;Tilli;Anne-Maria;2,75;4,25;4
Helsinki;PS;Vennamo;Meri;1,75;2,75;4
Helsinki;PS;Vester;Juha;3,25;4,5;4
Helsinki;RKP;Ahokas;Lotta;3;2,5;4
Helsinki;RKP;Ahonen;Päivikki;3,25;4,25;4
Helsinki;RKP;Aminoff;Henrik;3,5;3,25;4
Helsinki;RKP;Biaudet;Tom;3;2,5;4
Helsinki;RKP;Ellenberg;Benjamin;2,5;2;4
Helsinki;RKP;Fant;Björn;3;3,5;4
Helsinki;RKP;Finne-Elonen;Laura;2,25;3,25;4
Helsinki;RKP;Hackman;Peter;2;2,5;4
Helsinki;RKP;Holmén;Thomas;2,5;3,5;4
Helsinki;RKP;Keto;Björn;3;2,25;4
Helsinki;RKP;Kollin;Susanne;1,75;1,75;4
Helsinki;RKP;Laaksonen;Ann-Louise;2,5;1,5;4
Helsinki;RKP;Murto;Armi;3,25;1,5;4
Helsinki;RKP;Nyholm;Kalinka;1,75;1,75;4
Helsinki;RKP;Närhinsalo;Tuulikki;2,25;4;4
Helsinki;RKP;Ohlis;Oscar;2,5;2,25;4
Helsinki;RKP;Oker-Blom;Jan D.;4,25;3,75;4
Helsinki;RKP;Rantala;Marcus;4;3;4
Helsinki;RKP;Standertskjöld-Nordenstam;Mathias;2,5;2,5;4
Helsinki;RKP;Storgård;Päivi;3;2,5;4
Helsinki;RKP;Thors;Astrid;3,25;2;4
Helsinki;RKP;Torvalds;Nils;1,75;2,25;4
Helsinki;RKP;Weckman;Sebastian;2,25;3;4
Helsinki;RKP;Wenman;Lena;2,5;2,5;4
Helsinki;RKP;Österman;Shama;4,25;3,25;4
Helsinki;VAS;Jäntti;Risto;2;2,25;4
Helsinki;VAS;Laine;Reiska;1,5;2,25;4
Helsinki;VAS;Puhakka;Sirpa;1,25;1,25;4
Helsinki;VAS;Welling;Viktoria;1,75;3,25;4
Helsinki;SDP;Ahola;Irmeli;1,25;3;4
Helsinki;SDP;Alaja;Jaana;2;3,75;4
Helsinki;SDP;Arajärvi;Pentti;1,5;2;4
Helsinki;SDP;Gelle;Kadar;1;3,5;4
Helsinki;SDP;Heinäluoma;Eero;1,75;3,5;4
Helsinki;SDP;Järvi;Miia;1,5;1,75;4
Helsinki;SDP;Kolanen;Risto;1,25;2,5;4
Helsinki;SDP;Kontio;Timo;1,5;2,5;4
Helsinki;SDP;Kopra;Ville;1,75;2,25;4
Helsinki;SDP;Kotila;Kari;1,75;2,5;4
Helsinki;SDP;Laakkonen;Miriikka;1,75;2;4
Helsinki;SDP;Laaksovirta;Simo;1,25;3;4
Helsinki;SDP;Laurinen;Tarkko;2;2,75;4
Helsinki;SDP;Laxén;Marianne;1,5;2,5;4
Helsinki;SDP;Mohamed;Pirjo;1,25;2,5;4
Helsinki;SDP;Mäenpää;Anna;1,75;2,25;4
Helsinki;SDP;Niemi;Matti;1;1,25;4
Helsinki;SDP;Wallgren;Thomas;1,25;2;4
Helsinki;KESK;Alajoutsijärvi;Arto;2,5;4;4
Helsinki;KESK;Das Bhowmik;Elina;2;2,25;4
Helsinki;SDP;Uusikivi;Jouni;1,25;2,25;4
Helsinki;VIHR;Andersson;Annika;3;3;4
Helsinki;VIHR;Krohn;Minerva;2,25;2,75;4
Helsinki;VIHR;Laitinen;Toivo;1,5;1,5;4
Helsinki;VIHR;Moilanen;Marlon;2,75;1,75;4
Helsinki;VIHR;Moliis;Jani;3;2,25;4
Helsinki;VIHR;Raittila;Simo;4;1,25;4
Helsinki;VIHR;Skoglund;Riitta;2;2,25;4
Helsinki;VIHR;Soramäki-Karlsson;Sylvi;2,5;2;4
Helsinki;VIHR;Tamminen;Lilja;3;2,75;4
Helsinki;VIHR;Tulenheimo;Martti;1,75;1,75;4
Helsinki;VIHR;Venetvaara;Inka;1,25;2;4
Helsinki;VIHR;Väkiparta;Satu;4;3;4
Helsinki;VIHR;Waroma;Pauli;2,5;2,5;4
Helsinki;LIB YL;Andersson;Timo;3,5;1,75;4
Helsinki;PIR;Haapaniemi;Mikael;1,75;3;4
Helsinki;PIR;Immonen;Satu;1,25;2;4
Helsinki;PIR;Kettunen;Mira;2,25;2,75;4
Helsinki;PIR;Korppi;Tuomas;1,75;2,75;4
Helsinki;PIR;Kortesaari;Joel;2,25;1,5;4
Helsinki;PIR;Rauhala;Mikko;2,25;1,75;4
Helsinki;PIR;Söderholm;Lotta;3,25;1,75;4
Helsinki;Köy;Parkkinen;Tiina;1,25;4;4
Helsinki;SKP;Kangas;Kirsti;1,75;1,75;4
Helsinki;SKP;Ketoharju;Heikki;1,5;2;4
Helsinki;SKP;Korhonen;Anneli;1;2;4
Helsinki;Maa YL;Kangas;Sami;3;2,25;4
Helsinki;Edist.;Metsälä;Jari;5;1,75;4
Helsinki;VAS;Jensen;Jörgen;2,25;3,25;4
Helsinki;VAS;Karppinen;Iiris;1;1,75;4
Helsinki;VAS;Lindbäck;Christina;2,25;2,75;4
Helsinki;VAS;Lumijärvi;Marjut;1,5;2,25;4
Helsinki;VAS;Said Ahmed;Suldaan;2,5;3,25;4
Helsinki;VAS;Suksi;Jyri;3,25;3;4
Helsinki;PIR;Sarvi;Tuukka;4;2,75;4
Helsinki;ITSP;Tekkala;Tapio;1,5;3;4
Helsinki;KOK;Ahlbäck-Seppänen;Leena;2,5;3;4,5
Helsinki;KOK;Asko-Seljavaara;Sirpa;2,25;2,75;4,5
Helsinki;KOK;Haavisto;Joona;3;3;4,5
Helsinki;KOK;Heistaro;Sami;4,75;3,25;4,5
Helsinki;KOK;Härkönen;Teppo;2,5;3,5;4,5
Helsinki;KOK;Krabbe;Johanna;4;3,25;4,5
Helsinki;KOK;Leppä-aho;Pauli;3,75;4;4,5
Helsinki;KOK;Levo;Juha;4,25;2,75;4,5
Helsinki;KOK;Mickelsson;Annukka;3,5;3;4,5
Helsinki;KOK;Norvio;Sirpa;4;3;4,5
Helsinki;KOK;Nurminen;Laura;3;2,25;4,5
Helsinki;KOK;Oka;Sakari;4,75;3,5;4,5
Helsinki;KOK;Palm;Anniina;3;2,5;4,5
Helsinki;KOK;Posti;Pauliina;4,25;3,5;4,5
Helsinki;KOK;Raittinen;Timo;3;4,25;4,5
Helsinki;KOK;Tarma;Petteri;3,5;4;4,5
Helsinki;KOK;Turunen;Topi;3,75;2,5;4,5
Helsinki;KOK;Vaaja;Leila;2;2,5;4,5
Helsinki;KOK;Vapaavuori;Jan;3,75;3,5;4,5
Helsinki;KOK;Väärälä;Ville;1,75;2,5;4,5
Helsinki;VAS;Ahola;Riku;1,5;2,25;4,5
Helsinki;VAS;Al-Robei;Ibrahim;2,5;3,5;4,5
Helsinki;VAS;Apukka;Annina;2;2;4,5
Helsinki;VAS;Koponen;Hannu;1,5;2,25;4,5
Helsinki;VAS;Korpinurmi;Riikka;1,25;1,5;4,5
Helsinki;VAS;Leppänen;Joonas;1;1,5;4,5
Helsinki;VAS;Lindman;Juho;1,25;2,5;4,5
Helsinki;VAS;Lumberg;Kiba;2;2,5;4,5
Helsinki;VAS;Nikkola;Marja;1;1,25;4,5
Helsinki;VAS;Vesikansa;Kaisu;1;1,25;4,5
Helsinki;KD;Snellman;David;2,75;4;4,5
Helsinki;KD;Röyskö;Heini;2;3,75;4,5
Helsinki;KD;Pekkola;Marika;1,5;4;4,5
Helsinki;KD;Simojoki;Hanna-Kaisa;4;3,5;4,5
Helsinki;KD;Hiienkoski;Petteri;2,5;3,75;4,5
Helsinki;KD;Kuivalainen;Riki;1,75;2;4,5
Helsinki;KD;Vallasvuo;Tellervo;2,25;3,75;4,5
Helsinki;KD;Vuorinen;Tuulikki;2,5;3;4,5
Helsinki;KD;Ehrnsten;Virpi;2;4,5;4,5
Helsinki;SDP;Castén;Nina;1,5;3,5;4,5
Helsinki;SDP;Helimäki-Aro;Ritva;1,25;2;4,5
Helsinki;SDP;Hätinen;Juha (Jussi);1,75;3;4,5
Helsinki;SDP;Kantola;Tarja;1,5;2,25;4,5
Helsinki;SDP;Kinnunen;Jari;1,75;3,25;4,5
Helsinki;SDP;Meretniemi;Jaakko;2,5;2,75;4,5
Helsinki;SDP;Pajamäki;Osku;2,5;2;4,5
Helsinki;SDP;Tirronen;Kari;1;2,25;4,5
Helsinki;SDP;Utriainen;Simo;1,5;3,25;4,5
Helsinki;SDP;Virkkunen;Heikki;1,25;1,5;4,5
Helsinki;SDP;Välimäki;Heta;1,5;1,75;4,5
Helsinki;STP;Katajaranta;Reijo;1,5;2,75;4,5
Helsinki;KESK;Alku;Antero;2,5;3;4,5
Helsinki;KESK;Koskela;Vesa;1,75;4,25;4,5
Helsinki;KESK;Länsikallio;Riina;2,75;1,5;4,5
Helsinki;KESK;Portaankorva;Timo;3,5;4,25;4,5
Helsinki;KESK;Puustinen;Hannu;1,5;2,25;4,5
Helsinki;KESK;Sundquist;Salme;2,5;2,25;4,5
Helsinki;KESK;Toivonen;Usko;2,25;3,75;4,5
Helsinki;PS;Ahlavuo;Valentina;4,25;4,75;4,5
Helsinki;PS;Koskinen;Ville;1,5;2,5;4,5
Helsinki;PS;Murto;Pekka;4,25;4,5;4,5
Helsinki;PS;Tukiainen;Yrjö;2;3,75;4,5
Helsinki;PS;Veijonen;Erkki;1,75;4,75;4,5
Helsinki;RKP;Bergström;Ann-Mari;3;1,75;4,5
Helsinki;RKP;Björkman;Christel;2;2,75;4,5
Helsinki;RKP;Sandelin;Silja Borgarsdóttir;2;1;4,5
Helsinki;RKP;Ekman;Johan;1,75;1,25;4,5
Helsinki;RKP;af Enehielm;Andreas;3;2;4,5
Helsinki;RKP;Forslund;Jose;2,5;2,5;4,5
Helsinki;RKP;Granberg-Haakana;Charlotte (Lotte);3;2;4,5
Helsinki;RKP;Hertzberg;Veronica;2,25;2,25;4,5
Helsinki;RKP;Niemi;Linda;2;2,25;4,5
Helsinki;RKP;Renlund;Martin;3,5;2,25;4,5
Helsinki;RKP;Sandberg;Johanna;2,25;2;4,5
Helsinki;RKP;Sjövall;Mikael;2,5;2,5;4,5
Helsinki;RKP;Ørsted;Tove;2;1,5;4,5
Helsinki;VAS;Jokinen;Orvokki;1,25;4,25;4,5
Helsinki;VAS;Kurko;Antti;1;1,25;4,5
Helsinki;VAS;Loukoila;Eija;1;2,5;4,5
Helsinki;VAS;Mithiku;Hanna;1;1,75;4,5
Helsinki;VAS;Muttilainen;Sami (Frank);1,5;2,5;4,5
Helsinki;VAS;Pihlaja;Kirsi;1,25;1,75;4,5
Helsinki;VAS;Risberg;Pasi;1,75;1,5;4,5
Helsinki;VAS;Vilppolahti;Mika;1,75;2;4,5
Helsinki;SDP;Helovirta;Mauri;1;2,5;4,5
Helsinki;SDP;Mäki;Terhi;1;1,25;4,5
Helsinki;SDP;Sarje;Kimmo;1,75;2,5;4,5
Helsinki;SDP;Tenkula;Tarja;1;2;4,5
Helsinki;SDP;Torsti;Pilvi;1,75;2;4,5
Helsinki;KESK;Mohamed;Abdirahim Hussein;2,5;3;4,5
Helsinki;RKP;Skodra;Chrysoula (Chryssa);2,75;2,75;4,5
Helsinki;VIHR;Abdulla;Zahra;1;1,75;4,5
Helsinki;VIHR;Alanko;Sonja;2,5;2,5;4,5
Helsinki;VIHR;Hamid;Jasmin;3;2,25;4,5
Helsinki;VIHR;Helistö;Kimmo;1,75;2;4,5
Helsinki;VIHR;Huusko;Marjo (Mari);3;2,25;4,5
Helsinki;VIHR;Häkkinen;Aaro;2;1,75;4,5
Helsinki;VIHR;Ikävalko;Suzan;2,75;2,5;4,5
Helsinki;VIHR;Ingervo;Sirkku;1,75;2,25;4,5
Helsinki;VIHR;Juntunen;Harri;3,75;1,75;4,5
Helsinki;VIHR;Juva;Katriina (Kati);1,5;1,5;4,5
Helsinki;VIHR;Karhu;Jessica;2;2,5;4,5
Helsinki;VIHR;Kivekäs;Otso;2;1,25;4,5
Helsinki;VIHR;Korolainen-Virkajärvi;Katri;1,25;1,25;4,5
Helsinki;VIHR;Könkkölä;Kalle;2;2;4,5
Helsinki;VIHR;Laitiainen;Tarja;2,75;2;4,5
Helsinki;VIHR;Louekari;Turkka;1,5;1,75;4,5
Helsinki;VIHR;Näre;Sari;1,25;2;4,5
Helsinki;VIHR;Oskala;Hannu;2,25;1,5;4,5
Helsinki;VIHR;Paalimäki;Tuula;1,25;1,5;4,5
Helsinki;VIHR;Rantanen;Auli;2,75;3,25;4,5
Helsinki;VIHR;Saarinen;Vesa;2,5;2;4,5
Helsinki;VIHR;Sjöberg-Tuominen;Lena;2,25;2,25;4,5
Helsinki;VIHR;Särelä;Mikko;3,25;1,75;4,5
Helsinki;VIHR;Telaranta;Pirkko;2,25;3,75;4,5
Helsinki;VIHR;Tuominen;Hannu;2;2,5;4,5
Helsinki;VIHR;Tuure;Tuomas;2,75;1,75;4,5
Helsinki;VIHR;Virri;Vesa;2,25;2;4,5
Helsinki;VIHR;Värtö;Mikko;2,75;3,5;4,5
Helsinki;VIHR;Warinowski;Tino;2;2,25;4,5
Helsinki;PIR;Apajalahti;Ahto;2,25;2,25;4,5
Helsinki;PIR;Hautakangas;Ville;1,5;1,75;4,5
Helsinki;PIR;Hukkinen;Janne P.;2,5;2,75;4,5
Helsinki;PIR;Pennanen;Petrus;3,75;3,25;4,5
Helsinki;PIR;Plommer;Raoul;1,5;2,25;4,5
Helsinki;PIR;Virtaperko;Tuukka;2,25;2,5;4,5
Helsinki;SKP;Junka;Teuvo;1,25;1,5;4,5
Helsinki;SKP;Korvela;Marko;1,25;1,75;4,5
Helsinki;SKP;Lappi;Jussi-Petteri;1;2,75;4,5
Helsinki;SKP;Sandberg;Tiina;1,25;2;4,5
Helsinki;SKP;Welin;Anja;2;2,25;4,5
Helsinki;SKP;Lampela;Seppo (Steen1);1,25;3;4,5
Helsinki;SKP;Mononen-Matias;Meri;2;2,75;4,5
Helsinki;SKP;Julin;Seppo;1,25;3;4,5
Helsinki;SKP;Wallenius;Anni;1,25;2;4,5
Helsinki;Maa YL;Lång;Kim;2;3,25;4,5
Helsinki;VAS;Roos;J.P.;1,25;1,75;4,5
Helsinki;VAS;Hildén;Jari;1,25;1,5;4,5
Helsinki;VAS;Kari;Ville;1,5;2,5;4,5
Helsinki;VAS;Taskinen;Anne (Heinäsirkka);2,25;2,5;4,5
Helsinki;ITSP;Lahtinen;Leena;1,25;3,75;4,5
Helsinki;KD;Louneva;Anneli;2;3,5;4,5
Helsinki;KOK;Aivio;Sanna;2;3,25;5
Helsinki;KOK;Brennan;Paul;4,75;1;5
Helsinki;KOK;Ekholm-Talas;Heidi;4;3,5;5
Helsinki;KOK;Hack;Vesa;2;1,5;5
Helsinki;KOK;Hetemaj;Fatbardhe;3,5;2;5
Helsinki;KOK;Hämäläinen;Jukka;3;2,5;5
Helsinki;KOK;Luukkainen;Hannele;4;3,5;5
Helsinki;KOK;Nieminen;Jarmo;3,25;3,5;5
Helsinki;KOK;Syrjälä;Marjaana;3,75;2,25;5
Helsinki;VAS;Arajärvi;Mirja;1;1,75;5
Helsinki;VAS;Haglund;Mia;1;1,5;5
Helsinki;VAS;Halonen;Aino;1;1,5;5
Helsinki;VAS;Honkasalo;Veronika;1;1;5
Helsinki;VAS;Ilanko;Mikko;1,75;2;5
Helsinki;VAS;Jaakkola;Henrik;1;1;5
Helsinki;VAS;Jokio;Mikko;1,75;1,5;5
Helsinki;VAS;Kajanoja;Jouko;1;1,75;5
Helsinki;VAS;Kantokorpi;Otso;1;1,75;5
Helsinki;VAS;Lainà;Patrizio;1;1,75;5
Helsinki;VAS;Leponiemi;Lauri;1,75;3,5;5
Helsinki;VAS;Lindroos;Thor;1;3,25;5
Helsinki;VAS;Merikanto;Miikka;1,25;2,25;5
Helsinki;VAS;Modig;Silvia;1,5;2;5
Helsinki;VAS;Mollberg;Justus;1;1,25;5
Helsinki;VAS;Mänttäri-Buttler;Alina;1,25;2;5
Helsinki;VAS;Pietiäinen;Petteri;1,25;1,5;5
Helsinki;VAS;Pikkumäki;Annina;1;2,25;5
Helsinki;VAS;Poikela;Jani;1,25;1,25;5
Helsinki;VAS;Reuter;Martina;1,25;1,5;5
Helsinki;VAS;Vihervä;Lauri;1;2,25;5
Helsinki;VAS;Vuorjoki;Anna;1;1,75;5
Helsinki;VAS;Walamies;Tomi;1;1;5
Helsinki;KD;Kalliola;Markus;2,5;2,25;5
Helsinki;KD;Valtonen;Matti;2,75;4;5
Helsinki;KD;Hiltunen;Olga;3;3;5
Helsinki;KD;Hongisto;Pirjo;2,75;3;5
Helsinki;KD;Lehti;Soili;2,75;3,75;5
Helsinki;SDP;Laakkonen;Henna;1,25;2,5;5
Helsinki;SDP;Jääskeläinen;Petra;1;2,25;5
Helsinki;SDP;Sihvola;Tapani;1;1,75;5
Helsinki;SDP;Taipale;Kaarin;1;2;5
Helsinki;SDP;Vapaasalo;Samuli;2;1,75;5
Helsinki;SDP;Virtanen;Inkeri;1,5;2;5
Helsinki;SDP;Vuorela;Antti;1,25;4,25;5
Helsinki;STP;Koivistoinen;Timo;1;2,25;5
Helsinki;STP;Laitinen;Matti;1;2;5
Helsinki;STP;Männikkö;Heikki;1,25;3,25;5
Helsinki;STP;Saksa;Jani;1,25;2,25;5
Helsinki;STP;Tiainen;Pekka;2,75;3;5
Helsinki;STP;Valo;Juhani;1,75;3,75;5
Helsinki;KESK;Alin;Sonja;2,5;4;5
Helsinki;KESK;Kettunen;Anne;3,5;1,75;5
Helsinki;KESK;Korhonen;Riitta;1,5;3,25;5
Helsinki;KESK;Lappalainen;Vesa;1;3,5;5
Helsinki;KESK;Laukkanen;Erkki;2,5;4;5
Helsinki;KESK;Lähteenmaa;Kalle;1,5;2,25;5
Helsinki;KESK;Molander;Sole;2,75;3;5
Helsinki;KESK;Raunio-Laine;Manti;1,5;3,25;5
Helsinki;KESK;Romppainen;Teijo;2;3;5
Helsinki;KESK;Saarinen;Markus;2,5;4,25;5
Helsinki;KESK;Sallinen;Klaus;2,5;3,25;5
Helsinki;KESK;Tasmuth;Tiina;2,5;4,5;5
Helsinki;KESK;Tillikainen;Elina;2,25;2,25;5
Helsinki;KESK;Väänänen;Hannu;2,5;3;5
Helsinki;PS;Yang;Erlin;4;5;5
Helsinki;PS;Junnila;Markku;1,75;4,75;5
Helsinki;PS;Kaasik;Allar;1,5;4,75;5
Helsinki;PS;Nyqvist;Marko;2,75;3,5;5
Helsinki;PS;Susimeri;Pekka;1,75;3;5
Helsinki;PS;Syvänen;Pasi;1,25;4,25;5
Helsinki;PS;Tamminen;Jaakko;2,75;4,75;5
Helsinki;PS;Wallin;Jukka;2;2,75;5
Helsinki;RKP;Andersson;Elin;2;2,25;5
Helsinki;RKP;Brettschneider;Gunvor;2;3;5
Helsinki;RKP;Hamro;Niki;1,75;3,25;5
Helsinki;RKP;Husberg;Antonia;2,25;2,25;5
Helsinki;RKP;Ignatius;Joakim;3,25;4,25;5
Helsinki;RKP;Liemola;Lasse;3;4,75;5
Helsinki;RKP;Litonius;Henrik;2,25;1,75;5
Helsinki;RKP;Mackiewicz;Janina;2;1,75;5
Helsinki;RKP;Sandelin;Rabbe;3;2,25;5
Helsinki;RKP;Singh;Tino;1,75;1,25;5
Helsinki;VAS;Etholén;Saku;1;1,75;5
Helsinki;VAS;Järvinen;Jami;1,5;1,25;5
Helsinki;VAS;Kajos;Miina;1;1;5
Helsinki;VAS;Kallio;Timo;1;1;5
Helsinki;VAS;Koivulaakso;Dan;1;1;5
Helsinki;VAS;Korkkula;Vesa;1;1;5
Helsinki;VAS;Kostiainen;Aura;1;1,75;5
Helsinki;VAS;Käyhkö;Ulla;1;1,75;5
Helsinki;VAS;Levä;Ilkka;1;1;5
Helsinki;VAS;Lintunen;Tiina;1;2;5
Helsinki;VAS;Loikkanen;Silva;1;1;5
Helsinki;VAS;Nyholm;Henrik;1;2,25;5
Helsinki;VAS;Pyykkönen;Milla;1;1,25;5
Helsinki;VAS;Pöri;Mikko;1,25;1;5
Helsinki;VAS;Riihimäki;Olli;1,25;2,25;5
