Kaupunki;Puolue;Sukunimi;Etunimi;Vasemmisto;Liberaali;Vihreys
Espoo;SDP;Leivonen;Heikki;1,98;3,02;4,95
Espoo;SDP;Nelson;Edna;1,04;2,27;5
Espoo;SDP;Pentikäinen;Aulikki;1,45;2,95;5
Espoo;SDP;Pitko;Tiina;1,23;1,3;5,02
Espoo;SDP;Päiviö;Jussi;1,3;1,95;4,99
Espoo;SDP;Simpanen;Veikko;1,53;3,28;5,01
Espoo;SDP;Turkka;Sari;2,05;2,55;5,01
Espoo;SDP;Eväsoja;Minna;1,95;3,25;4,96
Espoo;SDP;Haapsaari;Helena;1,8;2,78;5
Espoo;SKP;Manner;Hannele;2,05;1,75;3,01
Espoo;SKP;Suonperä;Arjo;1,27;2,03;4,03
Espoo;SKP;Kurttila;Heikki;0,98;2,78;4,99
Espoo;SKP;Lepistö;Laila Helena;1,28;2,46;5
Espoo;STP;Bäckman;Johan;1,3;4,55;4,04
Espoo;STP;Rytkönen;Reijo;1;2,96;4,01
Espoo;STP;Lievemaa;Tommi;0,99;2,26;5,01
Espoo;VAS;Kaukinen;Susanna;0,98;1,96;3,04
Espoo;VAS;Lindqvist;Markus;2,26;4,01;3,01
Espoo;VAS;Ruuska;Ari;2,76;3,48;2,99
Espoo;VAS;Babuna;Astrit;3,26;3,95;2,97
Espoo;VAS;Kaiser;Mohammed;1,73;2,97;3,48
Espoo;VAS;Hallivuori;Heli;1,05;2,04;3,96
Espoo;VAS;Karvinen;Niina;1,53;2,5;4
Espoo;VAS;Partanen;Jarkko;1,29;3,05;4,03
Espoo;VAS;Peltola;Eva;2,27;2,53;4,01
Espoo;VAS;Tilli;Timo;1,96;2,75;3,95
Espoo;VAS;Vaara;Ville;1,02;1,22;4,03
Espoo;VAS;Vepsäläinen;Hannu;0,99;2,2;3,98
Espoo;VAS;Ahlfors;Tiina;1,27;1,5;4,49
Espoo;VAS;Andersson;Elisabet;1,26;2,46;4,52
Espoo;VAS;Kari;Onerva;1,02;1,47;4,45
Espoo;VAS;Kivistö;Kalevi;1,22;1,74;4,52
Espoo;VAS;Malm;Santtu;1,51;3,53;4,5
Espoo;VAS;Mäentie;Eero;1,22;2,25;4,49
Espoo;VAS;Parviainen;Mikko;0,98;1,77;4,48
Espoo;VAS;Pitkä;Maija-Liisa;1,24;1,95;4,54
Espoo;VAS;Ukkola;Aarne;1,49;2,23;4,54
Espoo;VAS;Wessman;Jaana;1,55;2,53;4,5
Espoo;VAS;Fred;Maarit;1;1,96;4,95
Espoo;VAS;Haataja;Helena;0,99;1,51;4,95
Espoo;VAS;Hangaslahti;Helena;1,3;1,97;5,02
Espoo;VAS;Kakkola;Silla;0,98;1,49;5,02
Espoo;VAS;Kankainen;Eeva;1,02;1,46;4,96
Espoo;VAS;Karhula;Jukka;2,22;3,02;4,97
Espoo;VAS;Kinnunen;Elina;1,5;1,2;4,99
Espoo;VAS;Kolehmainen;Visa;2,71;2,97;5,05
Espoo;VAS;Komulainen;Antti;1,27;2,2;4,97
Espoo;VAS;Kotonen;Sebastian;1;2,27;5,01
Espoo;VAS;Krekola;Antero;1,26;2,02;5
Espoo;VAS;Mohamud;Abdi-Rashid;2,47;3,75;4,98
Espoo;VAS;Saarinen;Antti;1,22;2,47;5,03
Espoo;VAS;Tommila;Niina;2,72;3,77;4,95
Espoo;VAS;Uusivuori;Ville;1,05;1,46;4,97
Espoo;VIHR;Tenkanen;Marjut;1,04;2,71;2,55
Espoo;VIHR;Knuutila;Marko;2,23;2,28;2,99
Espoo;VIHR;Levänen;Mika;2,45;2,55;2,97
Espoo;VIHR;Merikoski;Hannele;1,73;2,74;3,04
Espoo;VIHR;Kaseorg;Egle;1,27;3,3;3,03
Espoo;VIHR;Lahtinen;Mikko;3,23;2,47;2,96
Espoo;VIHR;Loman;Teuvo;3,54;1,99;2,98
Espoo;VIHR;Goshnaw;Ahmed;3,04;2,99;3,51
Espoo;VIHR;Rosenlund;Milla;2,22;2,45;3,54
Espoo;VIHR;Kainulainen;Antti;2,54;3,55;3,97
Espoo;VIHR;Kalanne;Hanna;2,49;2,03;4
Espoo;VIHR;Kivelä;Marko;3,51;3,04;3,95
Espoo;VIHR;Volotinen;Teresia;1,28;1,75;4,04
Espoo;VIHR;Heikkinen;Rolf;2,71;2,24;4,05
Espoo;VIHR;Kaukinen;Miia;2,5;2,75;4,03
Espoo;VIHR;Lindroos;Sirkka;1,77;3,27;4,04
Espoo;VIHR;Meriluoto;Jouni;1,95;2,53;3,98
Espoo;VIHR;Myllärniemi;Jyrki;2,03;3,01;3,99
Espoo;VIHR;Pöyhönen;Heikki;3;4,29;4,03
Espoo;VIHR;Ranne;Kirsi;1,21;3,51;4,05
Espoo;VIHR;Vyskubov;Dmitry;2,7;3,01;3,97
Espoo;VIHR;Aarrekivi;Pia;2,47;3,79;4,54
Espoo;VIHR;Forsberg;Henrik;1,47;2,8;4,54
Espoo;VIHR;Heino;Reeta;1,05;2,74;4,53
Espoo;VIHR;Helenius;Jani;2,22;3,3;4,52
Espoo;VIHR;Hokkanen;Teemu;1,97;2,3;4,51
Espoo;VIHR;Hopsu;Inka;2,04;1,72;4,52
Espoo;VIHR;Ihonen;Jari;2,26;1,97;4,45
Espoo;VIHR;Kivivuori;Esa;2,47;3,24;4,51
Espoo;VIHR;Lappalainen;Ville;1,52;2,48;4,52
Espoo;VIHR;Lehtonen;Maija;3,54;3,21;4,55
Espoo;VIHR;Louhelainen;Kirsi;2,48;1,74;4,52
Espoo;VIHR;Matikka;Marjo;2,75;2,99;4,54
Espoo;VIHR;Niiranen;Seppo;1,98;2,04;4,54
Espoo;VIHR;Raittila;Saana;1,22;1,95;4,45
Espoo;VIHR;Raudasoja;Satu;2,21;2,46;4,48
Espoo;VIHR;Ruusu;Henna;2;2,01;4,5
Espoo;VIHR;Siirala;Maisa;1,99;2,24;4,52
Espoo;VIHR;Soininen;Mika;2,47;1,98;4,52
Espoo;VIHR;Surakka;Kimmo;2,25;2,3;4,48
Espoo;VIHR;Alanen;Leena;1,46;2,8;4,47
Espoo;VIHR;Asikainen;Risto;2,78;3,77;4,46
Espoo;VIHR;Halava;Heli;2,24;2,74;4,47
Espoo;VIHR;Koponen;Leila;2,45;1,49;4,54
Espoo;VIHR;Lahti;Katja;2,3;2,97;4,49
Espoo;VIHR;Leppänen;Teemu;1,21;3,28;4,52
Espoo;VIHR;Majumdar;Himadri;2,48;3,2;4,5
Espoo;VIHR;Nuora;Marja;2,25;2,24;4,53
Espoo;VIHR;Salli;Päivi;2,51;2,24;4,48
Espoo;VIHR;Saraste;Taru;2,29;2,02;4,48
Espoo;VIHR;Brunni;Antti;3,52;2,47;5,02
Espoo;VIHR;Grundfeldt;Nanna;0,97;2,2;5,02
Espoo;VIHR;Hagerlund;Tony;1,54;1,76;5,01
Espoo;VIHR;Hento;Marko;1,76;2;4,98
Espoo;VIHR;Hertell;Sirpa;2,01;2,52;4,98
Espoo;VIHR;Hyrkkö;Saara;1,48;1,71;5,05
Espoo;VIHR;Jensen;Patrick;2,27;1,98;5,02
Espoo;VIHR;Kansanen;Helena;1,8;1,7;5,01
Espoo;VIHR;Karreinen;Lari;1,78;1,54;5,03
Espoo;VIHR;Karimäki;Johanna;2,01;2,22;4,99
Espoo;VIHR;Kasvi;Jyrki;1,54;1,55;5,02
Espoo;VIHR;Koskenniemi;Janne;2,27;1,5;4,96
Espoo;VIHR;Koura;Vera;1,71;2,23;5,03
Espoo;VIHR;Kyrölä;Kimmo;1,25;1,95;4,95
Espoo;VIHR;Kytö;Juhani;1,77;2,8;5,05
Espoo;VIHR;Lahti;Timo;2;2,21;4,97
Espoo;VIHR;Malme;Juhana;2,29;1,7;4,99
Espoo;VIHR;Mehinovic;Atif;3,74;2,8;5,04
Espoo;VIHR;Mikkola;Merva;1,29;1,79;5,05
Espoo;VIHR;Nevalainen;Mari;2,28;2,55;4,97
Espoo;VIHR;Nieminen;Pinja;1,51;2,02;4,96
Espoo;VIHR;Niinivaara;Saku;1,3;2,03;5
Espoo;VIHR;Norra;Peter;0,95;3,21;4,99
Espoo;VIHR;Paatero;Hanna;2,2;2,24;4,95
Espoo;VIHR;Pietilä;Sampsa;1,03;2,26;4,99
Espoo;VIHR;Rahkonen;Susanna;1;1,98;4,98
Espoo;VIHR;Ruohonen;Merja;2,51;2,5;5,02
Espoo;VIHR;Röholm;Johanna;2,24;2,05;5,01
Espoo;VIHR;Vauhkonen;Sami;2,28;1,96;5,04
Espoo;VIHR;Visakova;Marika;1,52;1,52;4,96
Espoo;VIHR;Yusuf;Said;2,04;2,27;5,02
Espoo;VIHR;Inkala;Arto;2,25;2,49;5
Espoo;VIHR;Inomaa;Eeva-Helena;1,48;2,76;4,96
Espoo;VIHR;Koivisto;Janna;1,8;1,98;5,05
Espoo;VIHR;Lahikainen;Riitta;1,75;3,49;5,03
Espoo;VIHR;Lithovius;Liisa;1,8;1,98;5,05
Espoo;VIHR;Nevanlinna;Risto;2,04;2,71;4,99
Espoo;VIHR;Partanen;Henna;1,77;2,46;4,99
Espoo;VIHR;Pistemaa;Kari;2,02;2,02;5,03
Espoo;VIHR;Poikolainen;Klara;2,26;1,95;4,96
Espoo;VIHR;Räsänen;Heikki;2,45;2,28;5
Espoo;VIHR;Saariaho;Aki;1,3;1,7;4,99
Espoo;VIHR;Saloniemi;Tuomas;1,46;2,27;4,97
Espoo;VIHR;Sirén;Minna;1,54;2,22;5,05
Espoo;VIHR;Viitanen;Erno;2,77;3;5,01
Espoo;VIHR;Vilén;Seija;1,01;1,72;4,95
Espoo;VIHR;Väisänen;Ari;1,71;3,02;5,02
Espoo;VIHR;Ylitalo;Ville;1,97;4;4,99
Espoo;VIHR;Le Clech;Rodolphe;1,26;2,3;5,04
Espoo;VIHR;Hofström;Tiina;1,98;2,73;4,98
Hanko;KD;Nuutinen;Kimmo;2,26;4,2;2,55
Hanko;KD;Mustonen;Olli;1,95;3,23;2,99
Hanko;KESK;Friman;Robin;2,02;3,22;1,47
Hanko;KESK;Koli;Eero;1,5;4,21;3,97
Hanko;KOK;Valtimo;Jarmo;1,75;4,28;2,51
Hanko;KOK;Karvinen;Jari;3,3;2,78;3,03
Hanko;KOK;Karlsson;Kirsti;3,55;3,04;3,46
Hanko;KOK;Johansson;Kare;3,73;2,46;3,98
Hanko;KOK;Roos;Anja;4,03;3,49;4,03
Hanko;KOK;Tamminen-Tallgren;Riitta;2,04;3,79;4,02
Hanko;PS;Kujanpää;Mika;1,27;5;3,49
Hanko;PS;Väisänen;Henrik;2,8;3,97;4,46
Hanko;RKP;Niemi;Kalle;3,8;4,03;3,95
Hanko;RKP;Sundberg;Stig;3,54;3,45;3,99
Hanko;RKP;Kilpi;Mikael;1,75;2,27;5,03
Hanko;RKP;Sahlstedt;Yrjö;2,49;2,53;5
Hanko;RKP;Tuominen;Laila S.;2,24;2,29;4,98
Hanko;SDP;Nylund;Kirsi;1,25;2,74;1,95
Hanko;SDP;Pääkkö;Aila;1,45;1,77;2,03
Hanko;SDP;Kahelin;Merja;2,52;3,49;2,49
Hanko;SDP;Lindström;Ulf Putte;1,46;3,71;2,48
Hanko;SDP;Nousiainen;Jorma;1,54;3,04;2,55
Hanko;SDP;Pulkkinen;Jaana;2,02;2,28;2,5
Hanko;SDP;Pulkkinen;Harri;1,71;3,04;2,99
Hanko;SDP;Förström;Bernt;1,01;3,22;3,98
Hanko;SDP;Immonen;Seppo;1,29;2,52;4,02
Hanko;SDP;Baarman;Peter;1,72;3,48;4,5
Hanko;SDP;Boström-Förström;Kristiina;1,01;3,3;4,95
Hanko;SKP;Siivonen;Stacy;1,04;1,2;4,99
Hanko;VAS;Peni;Raili;1,5;3;1,51
Hanko;VAS;Mäkelä;Katja;1;3,04;3,04
Hanko;VAS;Gran;Birgitta;1,04;2,05;4,45
Hanko;VAS;Niemi;Marko;0,95;1,47;4,99
Hanko;VAS;Moilasheimo-Jansson;Päivi;1,02;2,02;5,05
Helsinki;E1064;Katajisto;Jaakko;2,02;2,55;4,97
Helsinki;Edist.;Potka;Ville;5,03;3,22;2,99
Helsinki;Edist.;Metsälä;Jari;4,95;1,73;3,97
Helsinki;ITSP;Tekkala;Tapio;1,48;3,01;3,98
Helsinki;ITSP;Lahtinen;Leena;1,3;3,74;4,5
Helsinki;ITSP;Kanerva;Kane;1,99;3,54;4,95
Helsinki;KD;Heikkinen;Jaana;1,22;3;1,03
Helsinki;KD;Kinnunen;Pia;1,8;3,72;1,52
Helsinki;KD;Kalmi;Markus;3,24;3,96;1,96
Helsinki;KD;Salminen;Marjatta;3,96;3,95;2,04
Helsinki;KD;Suvivirta;Ilmo;3,04;2,7;2,5
Helsinki;KD;Lange;Antti;3,24;4,25;2,55
Helsinki;KD;Auvinen;Tuomas;3;3,8;2,55
Helsinki;KD;Halme;Ulla;2,55;2,96;2,52
Helsinki;KD;Lyyränen;Krista;2,97;3,7;3
Helsinki;KD;Kauppinen;Mikko;2,96;3,02;3,01
Helsinki;KD;Stenlund;Olli;3,05;3,98;3
Helsinki;KD;Pennanen-Aitta;Paula;3,48;4,55;3
Helsinki;KD;Mattila;Pentti;4,72;3,72;3,04
Helsinki;KD;Vänskä;Tarja;2,51;3,29;2,98
Helsinki;KD;Itälehto-Supponen;Marja-Leena;2,96;3,71;3,54
Helsinki;KD;Soria Ruiz-Ogarrio;Jorge;4,24;4,53;3,47
Helsinki;KD;Pekkarinen;Marko;1,96;4,54;3,53
Helsinki;KD;Jääskeläinen;Kirsi;1,99;3,78;3,46
Helsinki;KD;Laakso;Petri;2,52;4,26;3,54
Helsinki;KD;Ebeling;Mika;3,05;4,47;3,52
Helsinki;KD;Rekimies;Mikko;1,3;4,03;3,55
Helsinki;KD;Vartiainen;Eijariina (Kuuslahti);2;4,24;3,5
Helsinki;KD;Ruokonen;Saara;2,23;3,8;3,47
Helsinki;KD;Forsberg;Andreas;2,22;3,72;4,05
Helsinki;KD;Nahkala;Andrei;3,98;3,99;3,99
Helsinki;KD;Puusa;Arto;3,29;4,47;3,95
Helsinki;KD;Maanselkä;Asmo;2,29;4,48;4,03
Helsinki;KD;Kaislanen;Heikki;2,76;4,03;3,98
Helsinki;KD;Melander;Kaarlo;3,05;4,7;3,95
Helsinki;KD;Kuikanmäki;Kimmo;1,74;4,01;4,04
Helsinki;KD;Kurhinen;Juri;2,01;3,99;4,01
Helsinki;KD;Niemi;Tarja;2,79;4,77;3,95
Helsinki;KD;Taina;Niko;3,01;4,23;3,98
Helsinki;KD;Mäkinen;Päivi;3,52;3,51;4,02
Helsinki;KD;Plysjuk;Paula;3;3,96;4,05
Helsinki;KD;Mäkimattila;Sari;1,75;3,97;3,99
Helsinki;KD;Linjamaa;Suvi;1,7;3,76;3,99
Helsinki;KD;Heikkilä;Taina;3,25;4,99;4,01
Helsinki;KD;Vehosmaa;Timo;2,05;4,47;4,02
Helsinki;KD;Tepora;Tuulikki;2,05;3,24;4,01
Helsinki;KD;Anttila;Tuomas;1,75;3,55;4,04
Helsinki;KD;Snellman;David;2,78;3,95;4,53
Helsinki;KD;Röyskö;Heini;2,01;3,76;4,49
Helsinki;KD;Pekkola;Marika;1,51;3,97;4,53
Helsinki;KD;Simojoki;Hanna-Kaisa;4,05;3,55;4,54
Helsinki;KD;Hiienkoski;Petteri;2,54;3,71;4,54
Helsinki;KD;Kuivalainen;Riki;1,71;2;4,48
Helsinki;KD;Vallasvuo;Tellervo;2,28;3,78;4,48
Helsinki;KD;Vuorinen;Tuulikki;2,51;3,01;4,51
Helsinki;KD;Ehrnsten;Virpi;2,02;4,52;4,46
Helsinki;KD;Louneva;Anneli;2,02;3,48;4,47
Helsinki;KD;Kalliola;Markus;2,49;2,23;5,05
Helsinki;KD;Valtonen;Matti;2,7;4,04;5,01
Helsinki;KD;Hiltunen;Olga;2,96;3,05;4,96
Helsinki;KD;Hongisto;Pirjo;2,8;2,98;4,97
Helsinki;KD;Lehti;Soili;2,76;3,71;4,99
Helsinki;KD;Pulkkinen;Mariitta;2,73;4,8;5,05
Helsinki;KD;Häivölä;Sari;2,79;3,97;5,03
Helsinki;KD;Mäkinen;Anita;2,3;3,52;4,95
Helsinki;KESK;Virtanen;Esko;3,99;4,8;1,04
Helsinki;KESK;Lehtimäki;Seppo;2,71;3,79;1,53
Helsinki;KESK;Havula;Paavo;2,05;1,8;2,05
Helsinki;KESK;Salmi;Pirjo;2,98;3,05;2
Helsinki;KESK;Havu;Elina;2,27;2,21;2,47
Helsinki;KESK;Huhtamäki;Martti;2,71;4,29;2,54
Helsinki;KESK;Järvenpää;Petri;2,27;3,51;2,53
Helsinki;KESK;Lumijärvi;Einari;1,45;2,26;2,52
Helsinki;KESK;Marttinen;Kirsi;1,78;1,79;2,52
Helsinki;KESK;Peltola;Hannu;1,71;3,24;2,46
Helsinki;KESK;Koivuniemi;Päivi;3,02;3,2;3,01
Helsinki;KESK;Kumpulainen;Juho;2,23;1,5;3,03
Helsinki;KESK;Laukkanen;Matti;2,53;3,99;2,95
Helsinki;KESK;Loikkanen;Tiina;3,05;2,24;2,95
Helsinki;KESK;Mikkilä;Timo;2,52;3,98;2,95
Helsinki;KESK;Nurmi;Jyrki;3,04;2,5;3,04
Helsinki;KESK;Piiroinen;Sari-Marja;3,79;2,54;2,95
Helsinki;KESK;Riekkinen;Juha;2,48;2,7;2,96
Helsinki;KESK;Riihiranta;Niina;2,8;4,05;2,99
Helsinki;KESK;de la Rosa Zorita;Tarja;2,47;2,99;2,99
Helsinki;KESK;Sallila;Jussi;3,3;3,47;3,03
Helsinki;KESK;Seppälä;Alpo;2,45;4,27;2,96
Helsinki;KESK;Vainio;Matti;2,03;3,76;3,05
Helsinki;KESK;Vainio-Rossi;Marjukka;2,99;2,24;3,01
Helsinki;KESK;Varila;Sinikka;2,8;2,52;3,04
Helsinki;KESK;Virri;Esko;2,02;2,45;3,05
Helsinki;KESK;von Boehm;Teemu;2,77;4,55;2,98
Helsinki;KESK;Kantola;Iikka;3,04;3,75;3,48
Helsinki;KESK;Karlstedt;Jorma;3,05;3,05;3,52
Helsinki;KESK;Korpela;Merja;2,45;2,49;3,45
Helsinki;KESK;Leskinen;Timo;2,47;3;3,49
Helsinki;KESK;Levy;Perttu;2,96;3,26;3,5
Helsinki;KESK;Markkanen;Hannakaisa;3,22;1,98;3,47
Helsinki;KESK;Piippo;Aino;2,45;2,72;3,48
Helsinki;KESK;Rauhansalo;Sanna;3,01;3,5;3,46
Helsinki;KESK;Rissanen;Maija;1,96;4,79;3,5
Helsinki;KESK;Rosti;Raija;1,75;2,02;3,55
Helsinki;KESK;Talvitie;Ulla-Britta;2,73;3,54;3,49
Helsinki;KESK;Häkkinen;Tuire;2,5;3,5;3,55
Helsinki;KESK;Airaksinen;Pekka;2,25;3,25;4,03
Helsinki;KESK;Anttinen;Pekka;3,45;3,95;4,03
Helsinki;KESK;Heikkinen;Tuula;1,71;2,71;4,02
Helsinki;KESK;Hämeenniemi;Mika;2,96;2,97;3,96
Helsinki;KESK;Ihanus;Jukka;1,78;3,49;3,98
Helsinki;KESK;Kaarre;Simo;2,72;2,48;4,05
Helsinki;KESK;Kause;Hanna-Maija;2,99;2,25;3,97
Helsinki;KESK;Kinnunen;Markus;3,53;3,24;4,03
Helsinki;KESK;Kolbe;Laura;2,8;2,75;3,98
Helsinki;KESK;Korvenmaa;Martti;2,52;3,04;4,01
Helsinki;KESK;Kähkönen;Tuula;2,72;3,47;4,05
Helsinki;KESK;Laaninen;Timo;1,96;3,04;4
Helsinki;KESK;Latikka;Timo;2,74;2,78;3,97
Helsinki;KESK;Lehtinen;Sanna;1,96;4,25;4,02
Helsinki;KESK;Malmberg;Jani;2,72;2,2;4,04
Helsinki;KESK;Miettinen;Ilkka;1,99;2,74;4,05
Helsinki;KESK;Mäkinen;Vesa-Matti;1,7;2,99;4,01
Helsinki;KESK;Määttälä;Pirkko;1,95;2,21;3,96
Helsinki;KESK;Nevanlinna;Raisa;2,27;1,72;4
Helsinki;KESK;Palanki;Pekka;3,25;3,76;4,04
Helsinki;KESK;Peltokorpi;Terhi;2,02;3,01;3,95
Helsinki;KESK;Rajavuori;Tapio;1,26;3,2;4,03
Helsinki;KESK;Rampal;Anil;1,73;2,79;4
Helsinki;KESK;Rantamaula;Ville-Veikko;3,04;3,2;3,97
Helsinki;KESK;Rautila;Esko;2,46;3,51;4,05
Helsinki;KESK;Rintanen;Lauri;3,05;3,04;3,97
Helsinki;KESK;Ruuskanen;Kristiina;1,7;2,21;3,96
Helsinki;KESK;Saarela;Olli;1,74;3,53;3,98
Helsinki;KESK;Santalainen;Alena;2,77;3,49;3,96
Helsinki;KESK;Sarlund;Juha;1,96;3,03;3,99
Helsinki;KESK;Vojnovic;Sonja;2,2;2,04;4,01
Helsinki;KESK;Vuorinen;Markku;2,03;3,95;4,04
Helsinki;KESK;Alajoutsijärvi;Arto;2,55;3,99;3,96
Helsinki;KESK;Das Bhowmik;Elina;2,01;2,22;4,02
Helsinki;KESK;Alku;Antero;2,52;3,03;4,52
Helsinki;KESK;Koskela;Vesa;1,76;4,26;4,54
Helsinki;KESK;Länsikallio;Riina;2,71;1,49;4,5
Helsinki;KESK;Portaankorva;Timo;3,48;4,25;4,53
Helsinki;KESK;Puustinen;Hannu;1,55;2,2;4,53
Helsinki;KESK;Sundquist;Salme;2,48;2,29;4,55
Helsinki;KESK;Toivonen;Usko;2,3;3,73;4,45
Helsinki;KESK;Mohamed;Abdirahim Hussein;2,49;2,98;4,47
Helsinki;KESK;Alin;Sonja;2,55;4,03;4,95
Helsinki;KESK;Kettunen;Anne;3,5;1,72;4,99
Helsinki;KESK;Korhonen;Riitta;1,5;3,22;5,02
Helsinki;KESK;Lappalainen;Vesa;1,03;3,45;5,02
Helsinki;KESK;Laukkanen;Erkki;2,49;3,99;5
Helsinki;KESK;Lähteenmaa;Kalle;1,48;2,3;4,97
Helsinki;KESK;Molander;Sole;2,7;2,95;5
Helsinki;KESK;Raunio-Laine;Manti;1,46;3,25;5,04
Helsinki;KESK;Romppainen;Teijo;2,02;3;4,98
Helsinki;KESK;Saarinen;Markus;2,54;4,29;4,98
Helsinki;KESK;Sallinen;Klaus;2,55;3,25;4,98
Helsinki;KESK;Tasmuth;Tiina;2,48;4,48;4,95
Helsinki;KESK;Tillikainen;Elina;2,23;2,26;5,01
Helsinki;KESK;Väänänen;Hannu;2,49;3,01;5,05
Helsinki;KOK;Apter;Ted;4,24;3,53;1,53
Helsinki;KOK;Kangasniemi;Pirjo-Liisa;3,54;5,02;1,51
Helsinki;KOK;Luoto;Jani;4,22;3,77;1,52
Helsinki;KOK;Bogomoloff;Harry;4,01;4,21;1,96
Helsinki;KOK;Isoaho;Olli;3,98;3,51;1,98
Helsinki;KOK;Järvinen;Ari;3,96;3,76;2,05
Helsinki;KOK;Kolehmainen;Heikki;4,24;3,8;2
Helsinki;KOK;Koskinen;Kauko;3,46;4,23;2,03
Helsinki;KOK;Lipponen;Marko;3,05;2,77;2
Helsinki;KOK;Malingrey;Catherine;3,78;3,2;2,05
Helsinki;KOK;Mäntylahti;Ossi;4,95;3,49;2
Helsinki;KOK;Rauhamäki;Tatu;3,98;3,45;2
Helsinki;KOK;Riihelä;Esko;3,04;3,7;2,03
Helsinki;KOK;Rydman;Wille;4,95;4,54;1,99
Helsinki;KOK;Kivelä;Annemari;4,22;2,8;2,45
Helsinki;KOK;Muurinen;Seija;2,98;3,79;2,53
Helsinki;KOK;Nieminen;Olavi;3,75;3,23;2,51
Helsinki;KOK;Pasterstein;Dennis;4,29;2,96;2,54
Helsinki;KOK;Roininen;Petri;3,77;3,45;2,53
Helsinki;KOK;Sammallahti;Tiia;4,71;2,03;2,51
Helsinki;KOK;Urho;Ulla-Marja;3,95;3,53;2,53
Helsinki;KOK;Vierunen;Maarit;4,26;3,24;2,52
Helsinki;KOK;Vuori;Timo;3,46;4,51;2,52
Helsinki;KOK;Adamsson;Nina;4,26;2,73;3,03
Helsinki;KOK;Aydar;Sait;3,51;3,53;3,04
Helsinki;KOK;Berner;Michael;3,54;2,5;3,04
Helsinki;KOK;Eklund;Merja;3,2;2,99;3,03
Helsinki;KOK;Hautamäki;Arttu;4;4,7;2,96
Helsinki;KOK;Kallio;Antti-Jussi;3,45;3,96;2,98
Helsinki;KOK;Kallislahti;Veli-Matti;4,52;4,03;3,05
Helsinki;KOK;Klemetti;Tapio;3,95;3,99;3,02
Helsinki;KOK;Koulumies;Terhi;3,98;3,23;3,01
Helsinki;KOK;Kähärä;Ari;4,51;3,96;3,03
Helsinki;KOK;Laaksonen;Heimo;3,46;3,95;3,01
Helsinki;KOK;Lähteenmäki;Hanna;3,55;2,27;2,97
Helsinki;KOK;Mattila;Jukka I.;4,02;4,27;3
Helsinki;KOK;Mattila;Pekka;3,76;2,24;2,95
Helsinki;KOK;Pakarinen;Pia;4,48;2,95;3,02
Helsinki;KOK;Pelkonen;Jaana;4,02;3;3,02
Helsinki;KOK;Salla;Aura;3,97;2,72;2,95
Helsinki;KOK;Salonranta;Jussi;3,3;2,8;3,05
Helsinki;KOK;Toveri;Maarit;2,49;3,52;2,98
Helsinki;KOK;Virto-Väisänen;Nina;2,72;3,51;2,96
Helsinki;KOK;Ylinampa;Ilona;3,77;2,28;2,98
Helsinki;KOK;Andersson;Hennariikka;3,74;2,95;2,95
Helsinki;KOK;Enroth;Matti;4,04;2,5;3,52
Helsinki;KOK;Hakola;Juha;3,52;3,98;3,53
Helsinki;KOK;Halonen;Mirja;3,73;4,2;3,46
Helsinki;KOK;Harjuhahto-Madetoja;Katrina;3,55;3,2;3,45
Helsinki;KOK;Ivanitskiy;Katja;3,95;2,53;3,5
Helsinki;KOK;Karhuvaara;Arja;4,55;4,27;3,48
Helsinki;KOK;Kelo;Jarmo;2,28;4;3,53
Helsinki;KOK;Majuri;Pekka;4,01;3,23;3,49
Helsinki;KOK;Mansikka-aho;Cata;3,79;4,53;3,54
Helsinki;KOK;Pöysti;Essi;2,8;2,95;3,5
Helsinki;KOK;Saarinen;Eija Terhen;3,8;3,23;3,48
Helsinki;KOK;Sahamies;Miika;3,72;2;3,48
Helsinki;KOK;Saukkonen;Lea;3,23;3,04;3,45
Helsinki;KOK;Sydänmaa;Johanna;2,52;3,26;3,52
Helsinki;KOK;Tossavainen;Timo;3,7;3,47;3,5
Helsinki;KOK;Ahonen;Johanna;4,28;3,22;3,96
Helsinki;KOK;Halme;Liisa;1,98;2,48;4,05
Helsinki;KOK;Hyvärinen;Maritta;2,26;3,99;4,03
Helsinki;KOK;Hälinen;Janne;4,03;3,01;3,97
Helsinki;KOK;Kokko;Kristiina;2,79;1,97;3,99
Helsinki;KOK;Korpinen;Sini;3,73;2,24;4
Helsinki;KOK;Laitasalo;Anni;3,79;2,99;4,02
Helsinki;KOK;Lamminperä;Jaana;4,25;3,26;4,05
Helsinki;KOK;Lehto-Peltomäki;Viivi;4,2;3,29;4,01
Helsinki;KOK;Luomanen;Raine;3,49;3,29;4,04
Helsinki;KOK;Meklin;Jaana;3,98;2,52;4,05
Helsinki;KOK;Mohamed;Saido;3,78;2,46;4,05
Helsinki;KOK;Mustajärvi;Liisa;2,24;3,8;3,95
Helsinki;KOK;Myllymäki;Birgitta;3,53;3,04;3,95
Helsinki;KOK;Männistö;Lasse;4,02;2,54;4,01
Helsinki;KOK;Niiranen;Matti;4,23;3,24;3,96
Helsinki;KOK;Nurmela;Tuomas;4,26;3,54;3,98
Helsinki;KOK;Närhinsalo;Timo;2,5;4,5;4,02
Helsinki;KOK;Pekkala;Maria;3,79;4,24;3,97
Helsinki;KOK;Peltola;Jani;4,78;3,3;4,04
Helsinki;KOK;Pillai;Balan;1,95;3,54;3,97
